(185164,0.3379033294699135)
(176752,1.4969249863957654)
(60306,0.3303274549185644)
(38574,0.3666292701597376)
(23366,0.15)
(183008,0.4622949356121634)
(56040,0.15)
(13606,0.15557250191321148)
(85458,0.15)
(78958,0.19547522686297575)
(29378,0.15)
(59960,0.15449815121072552)
(134656,0.15)
(15456,0.15)
(71896,0.29236458893455963)
(120750,0.18644310540036826)
(110312,0.25092275924379515)
(22424,0.15)
(33922,0.1575)
(168238,0.15283264889245726)
(24446,0.1565419755622215)
(92190,0.15)
(28970,0.39701133291604074)
(40862,0.15)
(65866,0.18875523613928133)
(183394,0.1974199050891755)
(25204,0.15)
(54956,0.38109934038698523)
(78696,0.19672948494441905)
(128126,0.15)
(52742,0.15)
(146160,0.1531875)
(175064,0.20030463470479076)
(187994,0.1845020405194379)
(372278,0.2519147748273625)
(16086,0.15200663174891915)
(32256,0.15)
(112280,0.19026034350603943)
(147812,0.15741678052255678)
(376140,1.1268640243414472)
(131586,0.15)
(105642,0.1682142857142857)
(54178,0.15)
(47694,0.22430058858332477)
(2522,0.2179754757354933)
(170044,0.15)
(175986,0.15923525221610377)
(183368,0.2116463773884753)
(28800,0.15)
(41276,0.15)
(53372,0.20499013771503488)
(133284,0.2151042979671302)
(17822,0.15)
(164172,1.1684611341317446)
(60632,0.15)
(96564,0.163606418892153)
(121972,0.36324358694245906)
(377336,0.26329663230519834)
(110918,0.15201021608626178)
(110226,0.22595941438832112)
(131704,0.21448106346852758)
(63610,0.17374098026736826)
(42380,0.15)
(362362,0.17484835462108556)
(178408,0.9315041084523181)
(163662,0.17139836387526697)
(361782,0.15)
(109120,0.15208626885889406)
(23852,0.1679466649856312)
(75862,0.15)
(382154,1.315040980703573)
(329270,0.15)
(104412,0.2525235233173732)
(100078,0.15617997691953725)
(149620,0.15263035743623135)
(96774,0.15419368785794546)
(29204,0.15158910736579276)
(76590,0.18135770470832713)
(151090,0.2411414208599607)
(94948,0.15)
(111398,0.15505368879533316)
(58198,0.16062271068300496)
(183776,0.16444933304836679)
(54360,0.21184103345701577)
(143882,0.21375)
(34628,0.15)
(367608,0.15892499999999998)
(89664,0.1789679000720739)
(64130,0.19021636890852145)
(363574,0.1842174290698809)
(182898,0.1870638636940761)
(162646,0.18024565121269298)
(80330,0.15)
(57410,0.28865351629502567)
(110982,0.18711397235839683)
(87690,0.2787076142937619)
(88338,0.16314881371636772)
(156722,0.15)
(62888,0.21081128754814832)
(82784,0.15)
(8560,0.28782860057243054)
(66908,0.15)
(113476,0.15)
(102240,0.1933240838838766)
(73106,0.17824990038730779)
(166394,0.42558409957714316)
(179854,0.9276911627207008)
(148102,0.161985)
(47606,0.19022713489152643)
(30222,0.15)
(38412,0.167774928079749)
(131050,0.15)
(110104,0.20515540055613687)
(106720,0.15106033088078363)
(22720,0.15175843939528577)
(31462,0.21564520401817194)
(128594,0.1504599070038623)
(113262,0.15583978309093327)
(376120,0.16696815198478587)
(63780,0.1615909090909091)
(123796,0.1741057896485142)
(183690,0.15467893832940596)
(10264,0.15)
(125382,0.16587855854763478)
(159378,0.1575)
(37692,0.20082966908289435)
(386414,0.16578156331578492)
(132210,0.15884316859201056)
(123372,0.19166678848657007)
(172550,0.17805240008301673)
(169610,2.288159888136202)
(114472,0.18374584109648037)
(9484,0.437797708488306)
(389688,0.37140930370708614)
(226,0.19013886693314092)
(138494,0.15)
(51458,0.17327188824673562)
(156694,0.15)
(99954,0.1630580154306664)
(36760,0.23770975205228473)
(27820,0.18333057114478168)
(78952,0.19320654745221927)
(380164,0.25533729109408465)
(130818,0.15)
(367566,0.15279188407865957)
(72358,0.6016996508795869)
(45414,0.16890938635628638)
(36470,0.3800034250656479)
(105710,0.15)
(339226,0.6159517705416202)
(385410,0.5431951133377512)
(12648,0.15)
(380134,0.15560426003933048)
(185194,0.15268254716412252)
(145156,0.15)
(378658,0.4574756468750033)
(72754,0.37128536167481857)
(62632,0.1595174643310587)
(60290,0.1706703278747258)
(10340,0.15)
(94848,0.31984984415837003)
(152324,0.15)
(61900,0.24021825885733836)
(41116,0.16501268330716537)
(106970,0.34502004847450274)
(38222,0.15)
(122934,0.7273395023090894)
(135710,0.17124999999999999)
(163646,0.15)
(96408,0.15678140625)
(108914,0.15)
(132360,0.1682142857142857)
(19812,0.15)
(65328,0.3245230993224155)
(176934,0.1590227941083773)
(34294,0.16383959120494054)
(117142,0.18704393110694595)
(25960,0.3218651451670767)
(28656,0.7416222467462809)
(134082,0.27749999999999997)
(153040,0.16261515624592315)
(62570,0.15)
(87132,1.5853048278625634)
(174958,0.7200209043191013)
(53834,0.1548792136099387)
(142748,0.3289777371255934)
(188002,0.28660714285714284)
(29128,0.2430691569700033)
(103660,0.26952506468133924)
(104598,0.28469263669567646)
(386412,0.16885256003184648)
(181114,0.9896397439110503)
(56970,0.15)
(166140,0.15106033088078363)
(189412,0.2109420076753452)
(71500,0.29522698749955356)
(362264,0.18519852332681638)
(109896,0.15)
(104842,0.1638162505240931)
(175520,0.2232890245162716)
(153838,0.22947762063802948)
(181060,0.17836852862603614)
(174598,0.405)
(6298,0.21546366197317274)
(49434,0.15)
(29944,0.3150357360625622)
(125216,0.15)
(114542,0.15)
(133332,0.1755)
(15866,0.16214393469099628)
(77288,0.1698300577457761)
(14296,0.15831956193153987)
(102338,0.15)
(116382,0.15322480331782365)
(137552,0.15299438657251843)
(115988,0.18408458793992027)
(58024,0.15)
(178958,0.18453633687789678)
(78050,0.17219744694093217)
(28958,0.16416666666666666)
(9640,0.2584643414195641)
(67886,0.6834342252533177)
(116748,0.15120761429376192)
(108766,0.15)
(50436,0.17018731714554286)
(115610,0.15796875)
(7282,0.15)
(18816,1.115165115488502)
(103376,0.1558153695295127)
(14312,0.15607142857142856)
(151644,0.20187332914919426)
(177430,0.20293841182487737)
(130914,0.15)
(51494,2.1863635575054636)
(82646,0.15)
(387708,0.6984197286298697)
(55256,0.1510678052891577)
(117280,0.16233166090790058)
(160478,0.15286101937284752)
(21208,0.16587158037128555)
(379324,0.1722285067526627)
(96716,0.15186504345235016)
(118206,0.19929870046117917)
(171124,0.17889866609673355)
(21384,0.15607047840239557)
(161612,0.18151562186361828)
(72376,0.15)
(141440,0.15)
(24356,0.17124999999999999)
(102044,0.15)
(368596,0.15)
(377368,0.3028368386339729)
(61812,0.21305661224066344)
(118432,0.15)
(58356,0.15217026297757316)
(158106,0.17929063325116604)
(134706,0.15)
(180900,0.15)
(190056,0.551943284882015)
(371154,0.2008745920642674)
(158218,0.1996568649211769)
(111880,0.29025)
(137884,0.181875)
(20500,0.15)
(368830,0.1790125243012812)
(187090,0.6444358803172023)
(148498,0.1576588339638803)
(177054,0.1682142857142857)
(134464,0.22014310044891675)
(9506,0.15)
(38090,0.15)
(152922,2.253419642857143)
(87038,0.15)
(184280,0.21132710660854068)
(181190,0.15)
(174022,0.9216513612149977)
(2306,0.23528801919524545)
(62408,0.16596751507831187)
(7726,0.16400366605519537)
(166282,0.15)
(168918,0.3448728145941158)
(95236,0.15)
(104854,0.15)
(7090,0.15445029684436887)
(187016,0.19443176615479263)
(130780,0.15)
(188842,0.1833679202700246)
(80236,0.16179375)
(117888,0.16275)
(189834,0.20579589432413498)
(138700,0.15)
(100178,0.33135939813571447)
(177482,0.8291856321943791)
(40616,0.1614754559238752)
(10034,0.16286518959727125)
(185330,0.15568602952929728)
(73184,0.22940242709958047)
(111410,0.15505368879533316)
(79704,0.15)
(80218,0.16367865455900765)
(25182,0.15)
(100338,0.22307084076164263)
(74890,0.15)
(111354,0.15)
(185294,0.24863344189045716)
(44354,0.16110354040833347)
(177608,0.16910511814946985)
(126908,0.1631183705420457)
(49646,0.15)
(62432,0.15)
(128330,0.1615909090909091)
(159324,0.19348002006149737)
(104330,0.7558141641553701)
(185384,0.1759593276779462)
(48224,0.15)
(63122,0.15)
(84342,0.15762991791560302)
(57920,0.21552263431371918)
(34494,0.15)
(122762,0.21718638540401392)
(152526,0.3795241861168197)
(143608,1.9049541564244006)
(75358,0.15)
(51098,0.15)
(163546,0.15603478318919262)
(85952,0.15)
(31880,0.15)
(42832,0.16065950492258438)
(182472,0.15969502641160582)
(379732,0.20711584651332363)
(130502,0.15)
(58760,0.15)
(184584,0.15)
(175314,6.675289647518648)
(366970,0.16162385254524994)
(181560,0.18398305657033753)
(61822,0.1680981616711179)
(185134,0.35843084514146706)
(71230,0.18258960950073336)
(116184,0.7742693086535718)
(100750,0.5292847616789907)
(96370,0.15)
(135350,0.15)
(47342,0.31301225829254553)
(168718,0.2192505185712691)
(120150,0.387258920705269)
(173512,0.15)
(147622,0.21189834609016783)
(80754,0.15)
(136450,0.3780839775291426)
(127854,0.16343256277816598)
(376032,0.625542707309059)
(170420,0.19734587185412847)
(105568,0.20735937746749472)
(63506,0.15)
(58964,0.9200005462837589)
(98712,0.18307251726946855)
(26300,0.42001063475358014)
(177688,0.1615909090909091)
(79394,1.014637093654592)
(172240,0.26778573712450826)
(17578,0.17919918313762673)
(23192,0.15)
(179662,0.16212780037537272)
(110168,0.19925459620327646)
(8334,0.16080737127708877)
(154182,0.15538026171865738)
(86232,0.155688458775778)
(49452,0.20306472368028494)
(41520,0.3019473415505798)
(80228,0.27749999999999997)
(46556,0.888231603073051)
(7066,0.2129708824825478)
(51316,0.15)
(138254,0.15540872712248097)
(176094,0.16393624021642603)
(51038,0.1783424764510899)
(41066,0.15)
(170230,0.1664342697372575)
(60714,0.15)
(169922,0.160625)
(95464,0.15)
(159182,0.15)
(116108,0.9521810788251809)
(131150,0.15)
(183214,0.15)
(64878,0.16294851246302416)
(169986,0.15791480228944535)
(38830,0.16362191659088063)
(35870,0.1678321678321678)
(378228,0.21119190478475117)
(37866,0.21969375183027964)
(27468,0.16007307875276358)
(109526,0.15)
(130536,0.15)
(105226,0.18389681611398534)
(56768,0.15220917107438228)
(111816,0.1623109974184328)
(128404,0.17749580270241636)
(169788,0.16812072024513117)
(381852,0.1884801132126392)
(377038,0.4938999322650932)
(155762,0.19986710220096773)
(5878,0.16234149157138797)
(191110,0.1578710518974223)
(93646,0.15083149033387916)
(168822,0.20997911479524112)
(93262,0.15772077902933807)
(46478,0.15)
(173616,0.34882486370816834)
(49536,0.1625615763546798)
(170544,0.15976437900957974)
(180390,0.15924196981966116)
(93758,0.19882180039653127)
(55330,0.15482778280341158)
(170788,0.4420291718329379)
(42032,0.15)
(107536,0.15)
(186500,0.28832216254607224)
(109444,0.3660335176904752)
(374980,0.15304051762568915)
(163110,0.1632765407821656)
(128846,0.16331098998529203)
(86798,0.16212780037537272)
(73078,0.15)
(327120,0.15)
(179864,0.2093180099206717)
(385824,0.19660757931633951)
(159772,0.16275)
(189652,0.32261015199458476)
(146478,0.15386363636363637)
(377616,0.19886894961013318)
(60148,0.15)
(116144,0.22293272204458095)
(380918,0.1648914156444119)
(385076,0.36044763355667353)
(78602,0.20012317568095334)
(83014,0.28904624832334036)
(3354,0.2864413429197898)
(35668,0.17168005952380952)
(152102,0.15714761072110542)
(182668,0.18135770470832713)
(117214,0.40156072479668614)
(153008,0.15)
(44872,0.15094856145175728)
(375288,0.1505848623853211)
(50876,0.1954737483289091)
(381288,0.39146255876393865)
(102666,0.15)
(127548,0.15)
(5390,0.16801867753981947)
(17494,0.405)
(184086,0.2988969369247976)
(187892,0.1847531589040602)
(114388,0.23113804525613962)
(26778,0.1570054945054945)
(65874,0.15993208731658126)
(182742,0.17016579021315884)
(183788,0.1540278409090909)
(14438,0.18179155437846117)
(54224,0.15)
(110070,0.2264347226211797)
(64150,0.15)
(21270,0.2501580484838839)
(82630,0.2293776637192952)
(187456,0.29588226655290206)
(6522,0.17474947042832353)
(21010,0.15)
(364560,0.27565311175238527)
(125714,0.3305264117191424)
(107146,0.15346719238058745)
(71816,0.15)
(185288,0.23409638394088056)
(178040,0.15)
(3530,0.1547222222222222)
(37000,0.15)
(176112,0.3776295071120319)
(98410,0.16326101285957328)
(56406,0.1775208759984)
(34498,0.15)
(145238,0.16811482892286644)
(137152,0.15)
(120264,0.19281878565800392)
(18258,0.16275)
(56734,0.15)
(347738,0.1640319439637201)
(11462,0.16018953995655968)
(132728,0.17482055554263923)
(159342,0.26886351325723523)
(139634,0.1615909090909091)
(15268,0.15)
(131806,0.15628010234013867)
(66326,0.15)
(70394,0.15671052631578947)
(68682,0.15)
(33390,0.18302252530019522)
(121970,0.15)
(378150,1.1635336799458087)
(371122,0.18302252530019522)
(15328,0.2125227393020192)
(182662,0.19574986696681762)
(15068,0.15)
(125628,0.16680794074794747)
(62922,0.3490907902718693)
(32400,0.1725)
(131734,0.15)
(14560,0.15)
(138746,0.16212226843439448)
(152948,0.16691698522511228)
(149724,0.1547986406595082)
(182428,0.16063080881736155)
(5960,0.1925)
(54182,0.15)
(180592,0.16392133892975982)
(181540,0.16096703200084977)
(115462,0.15)
(84898,0.15)
(94086,0.1925)
(168624,44.25579809110248)
(378648,0.15)
(47154,0.547645909614209)
(5530,0.17500689389305388)
(37918,0.16569572866916482)
(55798,0.15)
(106952,0.181875)
(188684,0.21537473290121156)
(389296,0.20823721680878232)
(97680,0.46378351153359665)
(29942,0.23360614445762612)
(43872,0.8951217946437882)
(53104,0.16037544217216052)
(67292,0.15467893832940596)
(42368,0.24940859448012148)
(87624,0.21094894931752284)
(132890,0.18098765773184505)
(23554,0.17124999999999999)
(65838,0.19342589285714284)
(103674,1.3395449902787486)
(47780,0.34391853975475123)
(161938,0.158762434150472)
(37144,0.27406543621328255)
(34414,0.15)
(376656,0.21926624100015138)
(6534,0.1663929426117967)
(375362,0.2532116057729594)
(184892,1.4066757742864675)
(324692,0.17865596569324105)
(88200,0.15)
(152994,0.15)
(183754,0.40890154650500166)
(5352,0.22967012948001606)
(27576,0.15)
(154748,0.15)
(35904,0.18481863404638155)
(64136,0.3391967121713837)
(169764,0.3159648487834541)
(118270,0.15)
(178272,0.1711597281256944)
(106978,0.15)
(38046,0.15)
(36982,0.15965859367727242)
(140588,0.16656846847816328)
(157442,0.15344594594594593)
(134256,0.15)
(109338,0.5119433237831127)
(9538,0.15)
(73286,0.15052685950413222)
(65622,0.18803556715715236)
(381814,0.3253087186903323)
(132000,0.1598076923076923)
(63550,0.2317380490521342)
(182562,0.15524246056488794)
(169142,0.16429907721509773)
(53768,0.33582191146952856)
(360162,0.1781480769230769)
(185706,0.17203580743792063)
(157876,0.15)
(19434,0.24279945974836836)
(52966,0.19091813008180183)
(141044,0.15)
(70574,0.156375)
(122780,0.266639781553576)
(115998,0.1549389098320549)
(106430,0.18616430153797112)
(26930,0.15)
(374790,1.8462549474984158)
(95116,0.20399179547913618)
(137452,0.15)
(86238,0.15762040503872224)
(358004,0.46017149847366445)
(38278,0.15)
(352,0.27749999999999997)
(172686,0.9976080867340102)
(366248,6.165950298254422)
(56760,0.15)
(56468,0.17210587350271406)
(362096,0.2026897101662682)
(124666,0.155830044800906)
(34408,0.20659686950530448)
(63644,0.15)
(98240,1.726723789704584)
(77114,0.1586936429311486)
(158248,0.15)
(128726,0.15)
(25106,0.19887570546774286)
(126356,0.5473109161349792)
(131126,0.15)
(120986,0.15363283188543658)
(163506,0.1811724754840282)
(98744,0.152943268267617)
(31494,0.302770072672436)
(157316,0.15)
(66566,0.15174240360806693)
(110124,0.1682142857142857)
(29436,0.17452605204231475)
(190298,0.15696779232659155)
(61888,0.1586936429311486)
(102058,0.2789832245914965)
(127530,0.15)
(177642,0.6809734514982649)
(168470,0.21448283722840317)
(125914,0.15730327294556304)
(139658,0.16104000760974396)
(87558,0.15718580860215897)
(143836,0.15540872712248097)
(164690,0.15)
(29574,0.15)
(29990,0.15)
(44028,0.1755)
(48746,0.16346583226131275)
(93380,0.15)
(106362,0.20831846568900605)
(121234,0.15151588817316425)
(151186,0.15935021723015072)
(49712,0.15283264889245726)
(81972,1.1536292135115473)
(109816,0.27749898476474344)
(123788,0.15997040521850278)
(363878,0.1860829332787569)
(152812,0.20532394878000135)
(114194,0.15165896914733015)
(143854,0.15)
(128436,0.15419941262879758)
(120408,0.23464242139369407)
(117002,0.21714862529206774)
(368958,0.15727682451354352)
(339808,0.2274215285605939)
(166322,0.15)
(77176,0.4848175131377994)
(66402,0.17004592644794453)
(87488,0.15)
(38514,0.20082996358630456)
(169596,0.16362191659088063)
(18842,0.15)
(188768,0.21428945862699966)
(114260,0.6079284090420927)
(63446,0.18823718779711834)
(11930,0.15518250334897882)
(49388,0.8563310477232944)
(379138,0.25867413556242)
(110474,0.15540872712248097)
(158044,0.15)
(29926,0.20301161711913085)
(172284,0.8394526728325835)
(60776,0.15)
(175038,0.1641095563169887)
(115664,0.19102341406727769)
(28382,0.15)
(60986,0.15674923991796705)
(120636,0.15)
(122558,0.15)
(85096,0.1575)
(45638,0.1617275422974638)
(377406,0.4067870148369853)
(133892,0.3765459811392332)
(373348,0.44398093213611267)
(124500,0.19971518336196525)
(167814,0.1540546757518797)
(177230,0.427657827453477)
(14266,0.15)
(33816,0.7635001616980591)
(15082,0.17206752952989685)
(77258,0.29858472643502243)
(370996,0.17543873431421392)
(180260,0.1563099620768156)
(15196,0.15)
(9860,0.23925)
(16788,0.16599614077275648)
(185280,0.18474387254349248)
(11846,0.15)
(339332,0.15796875)
(80436,0.17124999999999999)
(149552,0.16331098998529203)
(154282,0.16193064263322884)
(168060,0.18571814994977087)
(155790,0.15540819862394864)
(99568,0.1755)
(149090,0.2020021975006173)
(58192,0.1682142857142857)
(173218,0.28518430225121516)
(389230,0.4569275024910544)
(361814,0.1654627620293062)
(169002,0.40667398905303176)
(127666,0.15745193175559125)
(28138,0.15)
(386424,1.5234207243302176)
(169262,0.15174497010764298)
(148978,0.5329960111835278)
(164992,0.15570941508806016)
(36914,0.46383659366773444)
(92390,0.15265625)
(43036,0.2879903437162546)
(100514,0.16436836300010121)
(298400,0.2233397824629371)
(23078,0.17696917150603414)
(68028,0.15154545454545454)
(362522,0.178177796320173)
(162468,0.16179194137942596)
(189344,0.17577664963546047)
(377748,0.1781005934493559)
(151732,0.15)
(155500,0.15)
(54770,0.30541898372829124)
(52904,0.24675224389318212)
(31556,0.16339583719692316)
(14802,0.20205453347628052)
(9628,0.263833975942698)
(385158,2.2539933087002635)
(94978,0.5396980769456826)
(369712,1.3082772607921593)
(125928,0.1730528092412101)
(39244,0.15)
(63324,0.160625)
(131526,0.18722942195271075)
(137000,0.16234239275373655)
(109336,0.22600475105458406)
(26512,0.1847401584099509)
(174520,0.15108239709941684)
(371214,1.819249087505401)
(60310,0.22419163599409786)
(12176,0.34752763684496357)
(6360,0.15)
(34542,0.1620185524301282)
(379744,0.7139293180819346)
(81154,0.1615909090909091)
(13596,0.15)
(173106,0.15)
(350304,0.9530482649755869)
(143916,0.22770520002797234)
(141976,0.34889690044340427)
(362488,0.18037151944511903)
(135472,0.1817471080675327)
(137778,0.2280872029109065)
(389310,0.2607161501564399)
(57844,0.15)
(173532,0.15)
(140360,0.21392926966103787)
(58084,0.3720529569727198)
(77800,0.310189185368416)
(47426,0.537316699868629)
(364686,0.29168143836766625)
(58152,2.547523192805606)
(75224,0.18423282871906374)
(57316,0.18788858016832513)
(99370,0.18956947390286003)
(171532,0.1572965577292741)
(178000,0.28135704116389265)
(387606,0.3686983834114229)
(57640,0.15)
(120072,0.15702922833762778)
(110964,0.288422793932728)
(4064,0.15)
(75136,0.27888634798767376)
(35688,0.21590073035097102)
(147402,0.15)
(365544,0.39480601700493245)
(107592,0.24492456629670895)
(129142,0.17488825757575757)
(369614,0.45697738997815673)
(130598,0.15)
(62528,0.18413986298757057)
(115324,0.23925110461063023)
(39920,0.15)
(77580,0.15328926802678572)
(77098,0.15975493967595192)
(81810,0.2093536623171435)
(17368,0.1548165547888543)
(110394,0.1547037482494219)
(13092,0.15)
(378388,0.29425243067475293)
(46158,0.15)
(38176,0.27749999999999997)
(72256,0.6508396076810006)
(105864,0.181875)
(364182,0.18466771307096425)
(138538,0.26683500209110483)
(111496,0.20364429421448565)
(112156,0.1755)
(174596,0.21543163652036174)
(54158,0.15)
(368962,0.17576086824674714)
(343406,0.27749999999999997)
(98600,0.16598301156630665)
(86126,0.15)
(57660,0.17603638544884886)
(79416,0.181875)
(137668,0.19734434448312388)
(53732,0.15580673776513526)
(14084,0.2205658999528043)
(35150,0.3272417042432706)
(133290,0.15930921084826716)
(99960,0.20407412736171793)
(69970,0.18094805018660012)
(113178,0.26156020695089155)
(173572,0.15201021608626178)
(46604,0.27111755879765087)
(26962,0.15477932773818254)
(378394,0.9614931629257061)
(27196,0.20672474579100653)
(246,0.15560396748940367)
(76184,0.15409821428571427)
(163284,0.20943430017362513)
(46056,0.15240505725267883)
(45540,0.15367637381862453)
(130136,0.1633355536251435)
(186280,0.15)
(66594,0.5165239925264871)
(366198,0.9229341067466625)
(157942,0.2335932889043134)
(139090,0.15)
(42222,0.27749999999999997)
(152330,0.1755)
(68648,0.15164470672725103)
(109128,0.15448987368510664)
(66320,0.17924827976514227)
(48802,0.26315007782055666)
(136916,0.20003712938757373)
(126648,0.1585)
(148424,0.1711940433832209)
(33476,0.47679765925344797)
(371040,0.41368479498653676)
(71018,0.20945197283309544)
(67158,0.15222912226228905)
(136752,0.18532369782075853)
(9992,0.181875)
(152356,0.15)
(172280,0.1925)
(59560,0.15465511229947224)
(361528,0.1694019242892738)
(37434,0.18316279856365147)
(149056,0.16007466420790875)
(37308,0.15)
(14358,0.15)
(22152,0.15)
(177716,0.16569642857142858)
(64378,0.16585644675797426)
(378222,4.648589473285793)
(36544,0.16049745109378447)
(12440,0.15322480331782365)
(146110,0.5461017341377331)
(181144,0.1917207057527231)
(180190,0.29930283806429214)
(71652,0.15865119856075216)
(146698,0.19270271381578946)
(125290,0.17703321136838676)
(64648,0.15359088024032497)
(37538,0.15)
(12762,0.15)
(70348,0.15163276711973472)
(155634,0.24101835971921054)
(185032,0.9798921777352647)
(83498,0.15)
(29174,0.20709685873685701)
(94850,0.16238890126998284)
(125884,0.16690502768410595)
(85972,0.218789445340195)
(387556,0.15172754652384568)
(186118,0.47793875512493933)
(46144,0.18477010613888395)
(23338,0.15)
(367546,0.15279188407865957)
(167494,0.21233003192452027)
(139262,0.1685632183908046)
(169860,0.19621716597221558)
(134912,0.3537532490104759)
(381506,16.116615494367366)
(113816,0.15)
(68194,1.3427517408231877)
(70504,0.15)
(116614,0.36100795617679254)
(159396,0.27749999999999997)
(162584,0.15)
(42876,0.5234630291248276)
(163942,0.15)
(60264,0.27749999999999997)
(152218,0.15245192307692307)
(14832,0.15)
(376304,0.7960877769788253)
(23730,0.15772727272727272)
(91002,0.15)
(106750,0.15)
(174306,0.15)
(100900,0.5580892405519349)
(175998,0.21844884756141836)
(105508,0.15187897205938783)
(364936,0.3310127381373526)
(163852,0.1716155190105187)
(80186,0.260369780485027)
(387728,0.7463669946394571)
(183072,0.4223268251041521)
(12434,0.16411060300856462)
(49432,0.15)
(56042,0.21827433564472487)
(87196,0.1534074429085341)
(128332,0.15)
(145258,0.15)
(9788,0.21375)
(154868,0.20027582655356746)
(104270,0.5739335834260709)
(171760,0.15329580465606396)
(41682,0.17452144092095473)
(33624,0.1682142857142857)
(32102,0.29402453116515775)
(141072,0.1853922725923505)
(98202,0.46634248892162333)
(169984,0.17844344677433152)
(64226,0.15494207603262747)
(37422,0.15973229204035083)
(42786,0.15976437900957974)
(363288,0.8850564916204676)
(40868,0.17196330821005526)
(186130,0.8880137009477598)
(118994,0.15)
(140950,0.15103497589685824)
(142484,0.15190603709298084)
(64238,0.17702101756067362)
(53590,0.155244900947476)
(55092,0.16324455756052614)
(95458,0.15)
(140690,0.15)
(92030,0.2025137952826062)
(165158,0.16740760879060554)
(46214,1.9268763759524887)
(155938,0.17891420859967064)
(113426,0.23458917429945214)
(190334,0.16152354702067429)
(136110,0.15)
(83476,0.18247278652640536)
(120616,0.19811355412630838)
(183888,0.19576036180347484)
(94696,0.38142428954059926)
(73660,0.15)
(90922,0.15)
(154500,0.17325407386036012)
(102202,0.6567413095888227)
(181018,0.16543109529717523)
(185846,0.2134102517017399)
(22518,0.15572809820473718)
(170462,0.2639341426161305)
(140056,0.20684580038022224)
(104346,0.19387191575001717)
(59764,1.1703132042855162)
(18412,0.33525976349955844)
(119780,0.15)
(133458,0.1858311796276531)
(33620,0.1682142857142857)
(145890,0.1745867873401436)
(181838,0.4067428937455737)
(156914,0.15)
(140042,0.15240566037735848)
(102108,0.3477077025228061)
(2562,0.2790852833561249)
(186946,2.37561589610188)
(363924,0.1817681285357003)
(9994,0.3272416409669036)
(171764,0.1586996047424969)
(138780,0.16542939100374385)
(176060,0.18185114219635956)
(112638,1.0636853450741364)
(174342,0.15)
(173726,0.15)
(339806,0.1890437913530803)
(23964,0.2985166387374695)
(146414,0.1630580154306664)
(58252,0.16444998610409725)
(142560,0.15163276711973472)
(36758,0.28791395786002005)
(54540,0.15)
(115614,0.1575)
(189680,0.20790109182649905)
(350760,0.15)
(45272,0.4415925069858211)
(185546,0.44349628507316385)
(148632,0.15848258732502568)
(106228,0.46193757600400864)
(157578,0.15870918278701207)
(102620,0.15)
(7794,0.1659375)
(189730,0.3852038432284437)
(42192,0.6197681364882246)
(172772,0.18033787486038524)
(182038,0.21616118445374194)
(143174,0.15)
(382182,0.18609142637575332)
(168738,0.15)
(177436,0.16273196505384174)
(46188,0.17275466495700256)
(98126,0.15)
(367414,0.15279188407865957)
(130594,0.16030243787793236)
(182596,0.3180248043764133)
(73132,0.28183143401024785)
(134764,0.15)
(156502,0.28274490094747595)
(70478,0.23575041952885606)
(109384,0.15051357708727248)
(108744,0.15)
(79230,0.15195702225633154)
(24220,0.15)
(62228,0.20606556821648142)
(174098,0.27749999999999997)
(11738,0.1718127494002876)
(142388,0.172734848702466)
(134366,0.15)
(52452,6.459021214339225)
(108572,0.24738157448465586)
(104548,0.17696338895016575)
(32144,0.16327150702110652)
(103096,0.15)
(182774,0.15)
(87988,0.15690088720871104)
(176062,0.4196046300397306)
(21898,0.405)
(51044,0.3868649381068697)
(98700,0.15045899019859998)
(53814,0.18791976558520757)
(173948,0.15)
(112228,0.17212245025594292)
(22444,0.1999375)
(52968,0.15159175147103066)
(90458,0.21517863870379772)
(179640,0.1598076923076923)
(125782,0.15)
(137944,0.15)
(101296,0.15477308819759766)
(131512,0.15)
(44422,0.15910714285714284)
(27118,0.39055596616351074)
(371284,0.1981265121867011)
(144808,0.1660189716899825)
(173960,0.2849412296193721)
(57406,0.15)
(102574,0.15)
(127464,0.15434401532672068)
(107510,0.1925)
(73888,0.41290332199652524)
(33428,0.15482120439491232)
(342848,0.22071766193975328)
(173100,0.15)
(30174,0.15)
(52654,0.17948706248198298)
(377060,0.4381632329538795)
(112968,0.15958309433566867)
(179092,0.1525)
(53260,0.16016776370280109)
(52064,0.1854442892536768)
(142258,0.15)
(157926,0.15)
(179022,0.1659375)
(137164,0.2446437626781124)
(175158,0.1773016097020722)
(140804,0.16392395235027804)
(161916,0.23725596461039722)
(174738,0.43564696948618675)
(188556,0.27749999999999997)
(24186,0.1531551008245439)
(119540,0.1871875)
(159826,0.2914502466068216)
(58644,0.15910714285714284)
(31320,0.15)
(379466,0.9809862878227696)
(381092,0.23735427419227023)
(361800,0.17075516015454276)
(355838,0.20023138749981786)
(123852,0.21369235363571298)
(112,0.19026034350603943)
(63252,0.15)
(374712,0.24122779250865486)
(142632,0.1815825420291235)
(5834,0.162542268904978)
(172708,0.15)
(62586,0.15)
(184,0.3195611059409804)
(121326,0.17001321052645785)
(183718,0.3479356283346836)
(141412,0.19578171011901685)
(35530,0.20365378033260206)
(326962,0.15)
(53656,0.1586936429311486)
(93416,0.2594078070305959)
(19172,0.1575)
(12686,0.27415275590939736)
(30930,0.15)
(48282,0.15238449920538075)
(188392,0.1598076923076923)
